,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,init_deg_assort,fin_deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
272,69,0.067,1654.5,500,1073.5,1446.5,746,30,124,6,0.691160862,0.689115916,0.575711396,0.58340343,6.618,4.294,494.5,373,0.530472621,0.508596281,0.35299475,0.373111478,11,94,0.696006705,14,11,0.676958879,1,14,0.557510792,4,1,0.418893278,0,4,0.503601734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,69,0.067,1654.5,500,1076,1458,764,24,112,4,0.691160862,0.696006705,0.575711396,0.570564245,6.618,4.304,494.5,382,0.530472621,0.525441246,0.385607294,0.300832543,11,93,0.686315018,13,9,0.676958879,0,10,0.532126707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,69,0.067,1654.5,500,1054.5,1454.5,800,3,97,4,0.691160862,0.689115916,0.010985821,0.01039293,6.618,4.218,499.5,400,-0.007556203,-0.016364321,0.306072853,0.306072853,1,94,0.696006705,2,1,0.471566577,0,2,0.50506339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,69,0.067,1654.5,500,1080.5,1481.5,802,2,96,4,0.691160862,0.696006705,0.010985821,0.010878585,6.618,4.322,499.5,401,-0.007556203,-0.029994037,0.226384257,0.334293283,1,94,0.677459436,1,1,0.470146724,0,1,0.302460166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,70,0.067,1673.5,500,1024.5,1382.5,716,48,136,8,0.693497302,0.686773958,0.600622069,0.601221435,6.694,4.098,491,358,0.594023042,0.558423504,0.391089165,0.251978269,16,93,0.698181949,13,11,0.700220646,0,13,0.622387064,18,0,0.522854024,0,18,0.63924065,1,0,0.233526836,0,1,0.473290376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,70,0.067,1673.5,500,0,0,0,408,492,14,0.693497302,0,0.600622069,0,6.694,0,491,0,0.594023042,0,0,0,16,88,0.686773958,17,14,0.629623455,1,15,0.561697113,128,1,0.700220646,0,128,0.661584793,183,0,0.653582758,0,183,0.670508066,57,0,0.698181949,0,57,0.598761317,4,0,0.545468544,0,4,0.339272583,2,0,0.342181096,0,2,0.382682255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,70,0.067,1673.5,500,1058,1455,794,7,99,6,0.693497302,0.700220646,0.012386626,0.01329443,6.694,4.232,499,397,0.030182068,0.034140315,0.531811488,0.531811488,3,93,0.698181949,3,2,0.527999251,0,3,0.528611342,1,0,0.283194744,0,1,0.201270636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,70,0.067,1673.5,500,1091,1493,804,4,92,4,0.693497302,0.700220646,0.012386626,0.012701982,6.694,4.364,499,402,0.030182068,0.040794823,0.320256635,0.463971807,3,88,0.686773958,1,3,0.497145842,0,1,0.260617368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,71,0.067,1682,500,1,3,4,419,477,15,0.691736429,0.584451523,0.591214208,0,6.728,0.004,496.5,2,0.608449724,nan,0.574438686,0.574438686,7,91,0.692673164,17,5,0.690799693,187,13,0.668912551,16,172,0.654920844,108,4,0.570473064,1,108,0.618016318,57,1,0.662703305,0,57,0.665490535,18,0,0.619441763,0,18,0.581510392,7,0,0.52478131,0,7,0.67688908,1,0,0.482717689,0,1,0.549171526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,71,0.067,1682,500,1075.5,1448.5,746,35,119,8,0.691736429,0.692673164,0.591214208,0.589579924,6.728,4.302,496.5,373,0.608449724,0.624728938,0.36867988,0.215920597,7,85,0.679048735,18,6,0.605227659,0,18,0.590333463,3,0,0.527491469,0,3,0.433578318,7,0,0.520386821,0,7,0.686004208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,71,0.067,1682,500,1088.5,1488.5,800,4,96,4,0.691736429,0.690799693,0.012786841,0.014167118,6.728,4.354,500,400,-0.004679398,-0.001875273,0.327866469,0.362456263,3,92,0.692673164,1,3,0.414689282,0,1,0.540295119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,71,0.067,1682,500,1103,1504,802,6,92,6,0.691736429,0.692673164,0.012786841,0.013919054,6.728,4.412,500,401,-0.004679398,-0.021483795,0.222914619,0.222914619,3,86,0.679048735,2,3,0.411314178,0,2,0.313546805,1,0,0.196711421,0,1,0.241958416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,72,0.067,1678,500,1066,1441,750,27,123,4,0.688552691,0.68152888,0.599507546,0.596089821,6.712,4.264,498,375,0.512873455,0.553699784,0.361434556,0.248794942,12,96,0.674842506,15,12,0.699007238,0,15,0.57818965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,72,0.067,1678,500,0,0,0,405,495,12,0.688552691,0,0.599507546,0,6.712,0,498,0,0.512873455,0,0,0,12,92,0.662567184,96,12,0.661536739,0,94,0.658183067,216,0,0.68152888,0,216,0.678098144,62,0,0.642649205,0,62,0.699007238,15,0,0.559138678,0,15,0.617306202,4,0,0.651298789,0,4,0.482034344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,72,0.067,1678,500,1093.5,1492.5,798,4,98,4,0.688552691,0.699007238,0.015297363,0.015677862,6.712,4.374,499.5,399,0.009494594,0.005294458,0.21919682,0.21919682,2,95,0.674842506,2,1,0.526116896,0,2,0.446691076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,72,0.067,1678,500,1078,1479,802,4,94,4,0.688552691,0.699007238,0.015297363,0.015245042,6.712,4.312,499.5,401,0.009494594,0.009732331,0.30523343,0.235761672,2,91,0.662567184,2,1,0.468406995,0,2,0.651285023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,73,0.067,1695.5,500,2,5,6,411,483,9,0.687939647,0.443881139,0.610406122,0,6.782,0.008,484,3,0.610073129,-1,0.400465218,0.400465218,155,88,0.700765173,4,139,0.625141926,181,4,0.680731955,0,181,0.662472039,62,0,0.612564901,0,62,0.629752602,9,0,0.631211297,0,9,0.510102257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,73,0.067,1695.5,500,0,0,0,558,342,7,0.687939647,0,0.610406122,0,6.782,0,484,0,0.610073129,0,0,0,155,68,0.700765173,135,118,0.680731955,192,38,0.631348836,38,102,0.674085986,38,8,0.65577162,0,8,0.436859646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,73,0.067,1695.5,500,1083,1482,798,2,100,3,0.687939647,0.700765173,0.014867297,0.014223878,6.782,4.332,499,399,-0.020591463,-0.032907776,0.390001824,0.390001824,2,98,0.674085986,0,2,0.600026928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,73,0.067,1695.5,500,1138,1541,806,4,90,4,0.687939647,0.700765173,0.014867297,0.014502791,6.782,4.552,499,403,-0.020591463,0.014649543,0.429703852,0.485101018,2,88,0.662527971,2,0,0.545157603,0,2,0.531493874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,74,0.067,1593.5,500,1088.5,1481.5,786,8,106,4,0.668727087,0.665543256,0.585361465,0.583366718,6.374,4.354,499,393,0.526774077,0.544912478,0.412000918,0.300392617,2,98,0.671910918,6,2,0.594767507,0,6,0.316198088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,74,0.067,1593.5,500,867.5,1201.5,668,69,163,6,0.668727087,0.665543256,0.585361465,0.573345625,6.374,3.47,499,334,0.526774077,0.509082709,0.412000918,0.483273257,2,96,0.671910918,49,2,0.638607115,0,47,0.626056857,18,0,0.662075509,0,18,0.594767507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,74,0.067,1593.5,500,988.5,1380.5,784,9,107,4,0.668727087,0.671910918,0.011067318,0.01038188,6.374,3.954,498.5,392,-0.028860655,-0.0410751,0.482157274,0.565058507,5,98,0.643303425,4,5,0.536317904,0,4,0.665543256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,74,0.067,1593.5,500,1016,1411,790,7,103,4,0.668727087,0.671910918,0.011067318,0.009610938,6.374,4.064,498.5,395,-0.028860655,-0.030398297,0.460313464,0.430421214,5,96,0.659739767,2,5,0.529621116,0,2,0.453097518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,75,0.067,1670.5,500,1,3,4,488,408,15,0.689652864,0.3592919,0.609730409,0,6.682,0.004,498.5,2,0.534310309,nan,0.292425646,0.292425646,209,69,0.688633163,28,184,0.678917037,69,21,0.683775264,78,62,0.684826055,79,30,0.690672565,9,31,0.579649275,9,3,0.519746188,1,3,0.405165486,4,0,0.412433872,0,3,0.335724877,1,0,0.33762273,0,1,0.361267336,1,0,0.368301683,0,1,0.291519387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,75,0.067,1670.5,500,0,0,0,426,474,9,0.689652864,0,0.609730409,0,6.682,0,498.5,0,0.534310309,0,0,0,209,77,0.674987344,5,187,0.688633163,186,1,0.638942212,0,183,0.690672565,23,0,0.645040733,0,23,0.439589008,3,0,0.401298975,0,3,0.221870468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,75,0.067,1670.5,500,1062.5,1458.5,792,7,101,4,0.689652864,0.690672565,0.014200677,0.015706836,6.682,4.25,499,396,-0.001338056,-0.024007862,0.301771722,0.375281318,5,94,0.688633163,2,5,0.658388392,0,2,0.580525672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,75,0.067,1670.5,500,1062.5,1455.5,786,9,105,4,0.689652864,0.690672565,0.014200677,0.013393477,6.682,4.25,499,393,-0.001338056,0.007506872,0.367324007,0.367324007,5,97,0.674987344,4,4,0.518712495,0,4,0.610865914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,76,0.067,1607.5,500,840.5,1164.5,648,86,166,6,0.687624612,0.684472872,0.609635731,0.58994124,6.43,3.362,488.5,324,0.560358834,0.532531483,0.449584804,0.345387633,23,92,0.68819951,34,14,0.660551062,0,31,0.555446047,29,0,0.683397441,0,29,0.528090043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,76,0.067,1607.5,500,0,0,0,412,488,12,0.687624612,0,0.609635731,0,6.43,0,488.5,0,0.560358834,0,0,0,23,90,0.68819951,193,20,0.683397441,7,184,0.685986756,157,5,0.644561259,0,157,0.672309116,23,0,0.558996728,0,23,0.634159504,7,0,0.558961702,0,7,0.468179258,2,0,0.48525702,0,2,0.566417534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,76,0.067,1607.5,500,1021.5,1418.5,794,4,102,6,0.687624612,0.68819951,0.013134298,0.013716119,6.43,4.086,499.5,397,-0.007744738,-0.008711412,0.350874621,0.443383325,1,98,0.685986756,2,1,0.390570789,0,2,0.270668191,1,0,0.503289379,0,1,0.644561259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,76,0.067,1607.5,500,1066.5,1468.5,804,2,94,4,0.687624612,0.68819951,0.013134298,0.013886735,6.43,4.266,499.5,402,-0.007744738,-0.017917776,0.58098436,0.58098436,1,92,0.673006546,1,1,0.392269405,0,1,0.399978774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,77,0.067,1676.5,500,1,3,4,406,490,12,0.686967617,0.641431728,0.603081954,0,6.706,0.004,479,2,0.587466563,nan,0.463806787,0.463806787,44,93,0.693433895,27,35,0.634294649,4,27,0.640780179,155,4,0.659358677,0,155,0.610934837,140,0,0.680501339,0,140,0.621333627,32,0,0.597815688,0,32,0.501517749,4,0,0.481035362,0,4,0.593808519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,77,0.067,1676.5,500,0,0,0,552,348,10,0.686967617,0,0.603081954,0,6.706,0,479,0,0.587466563,0,0,0,44,86,0.693433895,196,30,0.680501339,170,92,0.658984397,40,78,0.623635438,58,14,0.612252951,18,32,0.624236823,20,7,0.464368462,3,9,0.527956321,3,0,0.490356517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,77,0.067,1676.5,500,1044.5,1442.5,796,3,101,3,0.686967617,0.693433895,0.012503815,0.015444076,6.706,4.178,499.5,398,-0.019952142,-0.017442594,0.483503731,0.561002788,3,99,0.681574571,0,2,0.49716034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,77,0.067,1676.5,500,1054,1454,800,4,96,4,0.686967617,0.693433895,0.012503815,0.011890478,6.706,4.216,499.5,400,-0.019952142,-0.035832122,0.270596741,0.270596741,3,92,0.658984397,1,3,0.447375289,0,1,0.489725982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,78,0.067,1670.5,500,948,1288,680,69,151,10,0.694419913,0.697238205,0.605810851,0.583095752,6.682,3.792,493,340,0.534012109,0.510829626,0.431479091,0.344226699,21,86,0.691601621,4,17,0.663349312,6,4,0.655329429,13,6,0.659577234,0,13,0.542368569,10,0,0.49155501,0,10,0.561023202,15,0,0.637430999,0,15,0.526387935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,78,0.067,1670.5,500,0,0,0,405,495,17,0.694419913,0,0.605810851,0,6.682,0,493,0,0.534012109,0,0,0,21,92,0.691601621,5,19,0.629052114,57,5,0.664346928,9,57,0.609444689,92,9,0.655097042,0,92,0.680543394,88,0,0.637430999,0,88,0.658974648,106,0,0.633090447,0,106,0.687037804,22,0,0.697238205,0,22,0.592793739,2,0,0.613790181,0,2,0.578863928,3,0,0.591368388,0,3,0.41699871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,78,0.067,1670.5,500,1087,1488,802,4,94,4,0.694419913,0.697238205,0.014123268,0.013359611,6.682,4.348,499,401,-0.016914037,-0.00413535,0.45010928,0.45010928,3,90,0.687037804,1,3,0.545119511,0,1,0.501365469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,78,0.067,1670.5,500,1078,1478,800,3,97,3,0.694419913,0.697238205,0.014123268,0.012714834,6.682,4.312,499,400,-0.016914037,-0.029192247,0.343580814,0.446009286,3,94,0.668848492,0,3,0.498747277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,79,0.067,1656,500,0,0,0,524,376,12,0.692546902,0,0.588292514,0,6.624,0,472.5,0,0.60403261,0,0,0,54,82,0.690126456,137,41,0.694967348,122,93,0.671250814,83,83,0.681616666,81,31,0.575922838,18,29,0.592850543,23,5,0.566276859,2,10,0.656535253,2,1,0.63619351,1,1,0.551284099,1,0,0.365401705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,79,0.067,1656,500,1,3,4,467,429,11,0.692546902,0.467253444,0.588292514,0,6.624,0.004,472.5,2,0.60403261,nan,0.403730959,0.403730959,54,86,0.676427346,39,47,0.694967348,35,34,0.647699546,89,33,0.690126456,155,44,0.682617728,10,110,0.622893207,73,2,0.64221777,2,65,0.622274028,10,0,0.522617413,0,8,0.327855286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,79,0.067,1656,500,1065,1465,800,4,96,4,0.692546902,0.694967348,0.011452913,0.01203382,6.624,4.26,499,400,0.006434059,0.018743879,0.275322213,0.275322213,2,92,0.690126456,2,2,0.602952512,0,2,0.530547926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,79,0.067,1656,500,1048.5,1446.5,796,8,96,6,0.692546902,0.694967348,0.011452913,0.009932572,6.624,4.194,499,398,0.006434059,0.018579514,0.266737021,0.266737021,2,89,0.671250814,5,1,0.57498559,0,5,0.48513827,1,0,0.489639384,0,1,0.479581606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,80,0.067,1721.5,500,2,5,6,401,493,14,0.687148743,0.484426195,0.601263133,0,6.886,0.008,495.5,3,0.628918432,-1,0.445299827,0.445299827,8,95,0.68795923,65,6,0.692074839,1,64,0.655361802,139,1,0.67680797,0,139,0.679095489,108,0,0.65184226,0,108,0.671718871,66,0,0.601844252,0,66,0.614865894,12,0,0.444019822,0,12,0.606540015,2,0,0.613091098,0,2,0.437689989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,80,0.067,1721.5,500,0,0,0,408,492,22,0.687148743,0,0.601263133,0,6.886,0,495.5,0,0.628918432,0,0,0,8,90,0.678830488,79,8,0.682222647,0,73,0.671718871,71,0,0.68795923,0,71,0.615400871,14,0,0.59621878,0,14,0.631562841,9,0,0.692074839,0,9,0.552502657,39,0,0.527812878,0,39,0.625372352,82,0,0.577544397,0,82,0.672752052,75,0,0.614865894,0,75,0.613091098,25,0,0.651552276,0,25,0.494118374,3,0,0.401852005,0,3,0.459791964,3,0,0.457483225,0,3,0.519201627,0,0,0
318,80,0.067,1721.5,500,1083,1481,796,4,100,3,0.687148743,0.692074839,0.014688145,0.014297226,6.886,4.332,500,398,-0.028184411,-0.023539376,0.294570988,0.294570988,4,96,0.68795923,0,4,0.571769794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,80,0.067,1721.5,500,1112,1514,804,4,92,3,0.687148743,0.692074839,0.014688145,0.017574617,6.886,4.448,500,402,-0.028184411,-0.03992091,0.294570988,0.376681735,4,89,0.655361802,0,3,0.437894915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,81,0.067,1639,500,2,5,6,417,477,18,0.686232851,0.47365163,0.607895983,0,6.556,0.008,491,3,0.577673198,-1,0.401303301,0.401303301,31,86,0.677794242,44,23,0.699296206,7,38,0.629548677,82,1,0.550860846,0,76,0.569225893,95,0,0.526416187,0,95,0.601072768,67,0,0.667523586,0,67,0.54914173,45,0,0.506085827,0,45,0.673169496,35,0,0.617928291,0,35,0.591171796,9,0,0.556103631,0,9,0.558816234,2,0,0.533012442,0,2,0.500868478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,81,0.067,1639,500,1,3,4,406,490,11,0.686232851,0.637519693,0.607895983,0,6.556,0.004,491,2,0.577673198,nan,0.458537513,0.458537513,31,92,0.677794242,7,27,0.59706647,145,5,0.699296206,0,143,0.673169496,177,0,0.667523586,0,177,0.675664122,41,0,0.674309018,0,41,0.533012442,5,0,0.558816234,0,5,0.627695823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,81,0.067,1639,500,1049,1448,798,6,96,4,0.686232851,0.699296206,0.013271351,0.014631213,6.556,4.196,500,399,-0.012578771,0.010899093,0.402928102,0.402928102,2,90,0.66849684,4,2,0.354941727,0,4,0.675664122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,81,0.067,1639,500,1035.5,1434.5,798,3,99,4,0.686232851,0.699296206,0.013271351,0.012116608,6.556,4.142,500,399,-0.012578771,0.013433058,0.521327067,0.395389008,2,96,0.677794242,1,2,0.674153629,0,1,0.24578176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,82,0.067,1667,500,1035.5,1400.5,730,40,130,5,0.67957013,0.685091938,0.601655375,0.595680788,6.668,4.142,491.5,365,0.560521348,0.492557998,0.456992893,0.28307354,25,93,0.683572685,13,22,0.651533402,2,13,0.505229985,0,2,0.300131669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,82,0.067,1667,500,1064,1437,746,34,120,4,0.67957013,0.685091938,0.601655375,0.610579218,6.668,4.256,491.5,373,0.560521348,0.494191768,0.296014593,0.327164882,25,88,0.683572685,9,23,0.651533402,0,9,0.602419817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
